ticker,sector,earn_date,entry_date,exit_date,buy_price,sell_price,shares,cost,proceeds,pnl,net_return,exit_reason,holding_sessions,gap,surprise_pct,year,slip_cost
CVS,Health Care,2025-02-12,2025-02-13,2025-03-14,61.03908779363335,62.6532607383728,81,4944.166111284301,5074.914119808197,130.7480085238958,0.02644490609356409,time_stop,20,0.10200005710132287,29.56,2025,10.019220998322023
TAP,Consumer Staples,2025-02-13,2025-02-14,2025-03-17,55.995170128681536,56.35720637512207,89,4983.570141452657,5015.791367385864,32.22122593320728,0.0064654906058601025,time_stop,20,0.07072014028747287,15.31,2025,9.999403729468185
DG,Consumer Staples,2025-06-03,2025-06-04,2025-07-03,111.98787408021697,111.16014429473877,44,4927.466459529546,4891.046348968506,-36.42011056104002,-0.007391244742134262,time_stop,20,0.10075136498717585,19.88,2025,9.818486206873699
DDOG,Information Technology,2025-11-06,2025-11-07,2025-11-18,184.47428327941893,177.26256243896484,27,4980.805648544311,4786.089185852051,-194.7164626922604,-0.0390933669032375,struct_stop,7,0.15427799923381147,260.75,2025,9.766709884643554
EXPD,Industrials,2025-11-04,2025-11-05,2025-12-04,133.600190241088,150.3495,37,4943.207038920256,5562.931500000001,619.7244610797443,0.12536890650145827,time_stop,20,0.060672930802919245,17.6,2025,10.506768770150106
CIEN,Information Technology,2025-12-11,2025-12-12,2025-12-12,236.23599999999996,222.22754695129393,21,4960.955999999999,4666.778485977173,-294.1775140228265,-0.05929855334794876,struct_stop,0,0.06535947532601938,18.24,2025,9.627449935913086
